ID_PACJENTA, ID_CZYNNOSCI, IMIE, NAZWISKO
CZAS	aX	aY	aZ	962	0	0	0	
1566	248	-2816	16204	
1568	-8	-3364	16508	
1571	-32	-4188	14764	
1574	88	-4196	14884	
1577	192	-4108	15364	
1580	320	-4404	15852	
1596	480	-5400	16884	
1599	424	-5404	17236	
1602	56	-5280	17436	
1605	-128	-5156	17512	
1608	-560	-5208	17684	
1610	-908	-4904	17776	
1613	-1040	-4720	17580	
1616	-1332	-4532	17512	
1619	-1620	-4472	17432	
1623	-2056	-4476	17348	
1626	-2440	-4348	17316	
1628	-2616	-4088	17096	
1631	-3024	-4072	16932	
1634	-3216	-3820	16508	
1637	-3176	-3584	16056	
1640	-3236	-3440	15412	
1643	-3196	-3348	14972	
1646	-3144	-3276	14556	
1648	-3288	-3436	14084	
1651	-3464	-3468	13924	
1654	-3600	-3576	13848	
1657	-3704	-3560	14232	
1674	-3060	-4640	16408	
1677	-3032	-3792	16680	
1680	-2608	-3788	17104	
1683	-3088	-4696	18200	
1686	-2632	-4172	18404	
1688	-2444	-4836	18212	
1691	-1968	-4836	18724	
1694	-1872	-5072	19216	
1697	-1728	-5276	19336	
1700	-1476	-5340	19424	
1703	-1600	-5424	19780	
1707	-1692	-5372	19840	
1709	-1756	-5284	19828	
1712	-1616	-5272	19876	
1715	-1928	-5132	19848	
1718	-1992	-5112	19780	
1721	-2100	-5004	19908	
1724	-2184	-5100	19960	
1727	-1984	-5128	19992	
1730	-1744	-5188	20040	
1732	-2128	-5536	20148	
1748	-2984	-6284	19664	
1752	-2936	-6276	19740	
1755	-2848	-6268	19652	
1758	-3008	-6064	19680	
1761	-2752	-6012	19548	
1764	-2644	-6064	19576	
1767	-2396	-6032	19572	
1769	-1884	-5896	19612	
1772	-1860	-6052	19408	
1775	-1620	-6096	19500	
1778	-1388	-5944	19480	
1781	-1080	-5720	19340	
1784	-476	-5780	19460	
1787	-424	-5672	19252	
1789	-308	-5600	18836	
1793	196	-5696	18260	
1796	444	-4712	19224	
1799	640	-4488	19684	
1802	796	-4220	19284	
1804	724	-3904	19188	
1807	616	-3676	18888	
1810	804	-3392	18844	
1826	1232	-2376	16676	
1829	1024	-2144	15864	
1832	1016	-1504	15068	
1835	1024	-2048	15288	
1838	1224	-1988	14392	
1841	1168	-2064	14028	
1844	1244	-1920	13584	
1847	1280	-1640	13904	
1850	1180	-1680	13568	
1852	1084	-1700	13496	
1855	1292	-1600	13520	
1858	1352	-1740	13580	
1861	1488	-1764	13720	
1864	2128	-1724	14012	
1866	2412	-1804	14172	
1869	2532	-1804	14492	
1872	2628	-2060	14904	
1875	2864	-2248	15104	
1879	2868	-2460	15484	
1882	2872	-2804	15560	
1884	2784	-3012	15524	
1887	2532	-3208	15736	
1903	816	-3608	13396	
1906	2096	-3252	12484	
1909	3028	-3096	11716	
1912	3432	-2928	11452	
1914	3656	-3040	10632	
1917	448	-2324	12380	
1921	6832	3360	8220	
1924	-1080	-7900	10828	
1927	4608	-4900	11040	
1929	4536	-3920	13124	
1932	3776	-4060	13752	
1935	3652	-4408	14412	
1938	3656	-4452	15192	
1941	3464	-4296	15824	
1944	3316	-4248	16552	
1946	3768	-3668	17528	
1949	4276	-2784	18240	
1952	3988	-2412	18460	
1955	3736	-2304	17696	
1958	2064	-3828	13000	
1960	5288	-1652	17816	
1964	3872	-1328	16964	
1967	3260	-1892	15584	
1983	1108	-1888	12988	
1986	700	-1904	11948	
1989	724	-2420	11288	
1992	384	-2648	10644	
1994	492	-2852	10164	
1997	956	-2572	9708	
2000	852	-2548	9764	
2003	-300	-3224	10108	
2006	-1480	-4760	10988	
2009	-972	-5140	10620	
2012	-44	-5652	10988	
2015	2224	-3992	11876	
2018	68	-7724	11960	
2020	1904	-5756	12240	
2023	1264	-5140	12176	
2026	1676	-4708	13828	
2029	1884	-3904	14616	
2032	1720	-3736	14948	
2035	1308	-3272	15372	
2037	1424	-2848	15724	
2040	1696	-2480	16324	
2043	1568	-2628	16608	
2060	1408	-3548	17992	
2063	1648	-3772	17912	
2066	2348	-3824	17984	
2068	2776	-3716	17796	
2071	2840	-3612	17428	
2074	3440	-3264	16740	
2077	3996	-3200	15940	
2080	3428	-3276	15160	
2083	3752	-3424	14792	
2085	3612	-3392	14892	
2088	3288	-3876	14672	
2092	2712	-4600	14172	
2095	2888	-2860	15260	
2098	3556	-4980	14148	
2100	3388	-4792	14152	
2103	3312	-4696	14924	
2106	3036	-4676	15576	
2109	3260	-4348	16300	
2112	3648	-4044	16964	
2115	3720	-3692	17120	
2117	4160	-3720	18212	
2120	3840	-3368	18576	
2123	3984	-2964	18944	
2144	3604	-2124	20524	
2146	3160	-2700	20404	
2149	2720	-3232	20320	
2152	2420	-3756	20328	
2155	2044	-4308	20196	
2158	1720	-4384	20316	
2160	1548	-4424	19892	
2163	1580	-4504	19644	
2166	1600	-4532	19140	
2169	1700	-4464	18532	
2172	1760	-4396	18148	
2176	1528	-4520	17928	
2178	1252	-4448	17364	
2181	904	-4248	16776	
2184	656	-4096	16084	
2187	276	-3892	15484	
2190	96	-3644	14692	
2192	-300	-3444	13860	
2195	-652	-3308	13004	
2198	-748	-3136	12268	
2201	-908	-3092	11544	
2204	-852	-2976	11248	
2220	-1020	-5940	11352	
2223	-964	-6476	11728	
2226	-872	-7300	12492	
2229	-732	-7760	12844	
2232	-336	-7972	13256	
2234	-160	-8064	13644	
2237	-76	-8116	14064	
2240	-4	-8004	14472	
2243	-60	-7948	14616	
2246	172	-7944	14464	
2248	232	-7884	14392	
2251	508	-7652	14368	
2254	564	-7424	14092	
2257	740	-7320	13900	
2259	488	-7148	13996	
2263	452	-6992	13924	
2266	496	-6840	13756	
2269	336	-6524	13384	
2272	240	-6420	13064	
2274	164	-6356	12928	
2277	-236	-6196	12880	
2280	-568	-6136	12372	
2283	-988	-6248	11968	
2299	-4484	-5916	10956	
2302	-4092	-4812	9296	
2305	-3584	-4560	7880	
2308	-3140	-2968	6504	
2311	-2824	-2256	5056	
2314	-3048	-2840	4404	
2317	-2088	-2608	3500	
2319	-2568	-2932	2116	
2322	-2572	-2848	2080	
2325	-520	-588	992	
2328	-1944	-2960	1868	
2331	-5580	-7696	3940	
2333	-10676	-4420	6888	
2336	-4128	-3920	7828	
2339	-11432	-4616	22192	
2342	-1972	-5696	14860	
2345	-1676	-5024	15880	
2349	-704	-5712	15976	
2352	-860	-4692	17808	
2354	-1040	-5784	19772	
2357	-496	-6820	20968	
2360	-512	-6744	22376	
2376	-252	-7120	23452	
2379	-1048	-6916	24332	
2382	-1584	-7120	23348	
2384	-1124	-7772	23180	
2387	-1376	-7760	23320	
2391	-624	-7508	22988	
2394	-1104	-7676	22768	
2397	-2228	-8924	22088	
2400	-2164	-9552	20776	
2402	-1980	-9608	20520	
2405	-1764	-8668	20804	
2408	-3356	-10068	18868	
2411	-2700	-8976	18692	
2414	-2888	-8700	17948	
2417	-2392	-8004	17496	
2420	-2304	-7872	17004	
2423	-2340	-7584	17004	
2425	-2524	-7612	17020	
2428	-2480	-7664	17488	
2432	-2324	-7312	17896	
2435	-2188	-7180	17908	
2438	-2228	-6696	17688	
2454	-148	-6752	19680	
2456	-32	-6776	20264	
2459	8	-6380	20340	
2462	336	-6220	20644	
2465	596	-5972	21248	
2468	648	-5528	22116	
2470	440	-5208	22416	
2473	504	-4984	22468	
2477	860	-4044	22588	
2480	1784	-2112	22440	
2482	-540	-7020	21448	
2485	1468	-3704	21444	
2488	3156	-2332	19944	
2491	1176	-4748	19228	
2494	-5232	-2740	9220	
2497	4748	-1500	21856	
2499	1516	-4812	17268	
2502	-2736	-3940	16320	
2505	1240	-2072	15968	
2508	88	-3084	16832	
2511	660	-2804	16912	
2513	1644	-3160	16124	
2530	984	-2020	13044	
2533	1440	-1848	12736	
2536	1804	-1572	12520	
2539	1852	-1596	12472	
2542	2108	-1404	12048	
2544	2436	-1472	11756	
2547	2744	-1704	11840	
2550	3056	-1808	11808	
2553	3440	-2336	11832	
2556	3464	-2972	11968	
2560	3580	-3612	12460	
2562	3336	-4416	13008	
2565	3132	-5124	13516	
2568	2996	-5400	14160	
2571	2948	-5496	14316	
2574	2844	-5528	14620	
2576	2592	-5312	14364	
2579	2248	-4916	14312	
2582	2344	-4640	13872	
2585	2244	-4564	13632	
2588	2124	-4340	13544	
2591	2156	-4188	13100	
2593	1768	-4116	12864	
2610	-376	-4496	13508	
2613	-776	-4296	13012	
2616	-1532	-4384	12576	
2619	-1728	-4308	12140	
2622	-1700	-4136	11476	
2625	-1924	-4256	10972	
2627	-1780	-4168	10808	
2630	-1808	-4092	10508	
2633	-1920	-4452	10488	
2636	-2008	-4972	10532	
2639	-1844	-5336	11000	
2642	-1948	-6084	11576	
2646	-2016	-6968	12196	
2648	-1020	-7020	12436	
2651	-1020	-7960	12992	
2654	-640	-8456	13572	
2657	-52	-9220	14068	
2660	-68	-9388	15380	
2662	-328	-10964	14264	
2665	1088	-9808	16772	
2668	532	-11812	16392	
2684	3540	-10508	17580	
2688	4036	-10312	17044	
2691	4212	-10036	17288	
2694	4416	-9936	16788	
2697	4148	-9668	16696	
2699	4264	-9096	16872	
2702	4548	-8148	16872	
2705	3736	-8300	17104	
2708	3408	-8648	17104	
2711	3956	-7960	17360	
2713	2612	-8700	18044	
2716	-524	-9320	6916	
2719	3680	-5992	16872	
2722	5448	-7596	19832	
2725	944	-6972	17664	
2727	948	-7088	16092	
2731	396	-6748	15864	
2734	516	-7156	15796	
2737	976	-7940	15156	
2740	1052	-7136	14748	
2742	760	-6840	14500	
2745	660	-6968	14044	
2748	328	-6696	13972	
2764	-1880	-6980	14352	
2767	-1388	-6932	14592	
2770	-1048	-7084	15148	
2774	-1264	-7356	15548	
2776	-1100	-7324	15808	
2779	200	-7384	16824	
2782	-1984	-8920	18684	
2785	-52	-5552	17228	
2788	-1392	-6124	16840	
2791	-1040	-6036	16840	
2793	-580	-6084	16560	
2796	-676	-5960	16308	
2799	-900	-6016	15996	
2802	-1016	-6304	15772	
2805	-1240	-6400	15636	
2808	-2800	-6872	16020	
2810	-2204	-7044	15912	
2813	-204	-7040	15020	
2817	908	-6488	15128	
2820	244	-7736	14220	
2823	64	-7612	14960	
2825	-532	-9092	15504	
2838	-1236	-11284	18064	
2841	-940	-11304	17852	
2844	-216	-11496	17264	
2847	412	-11192	16888	
2849	1040	-10768	16140	
2852	1684	-10508	15572	
2855	996	-10136	15656	
2859	1808	-9048	15792	
2862	964	-9312	15168	
2864	2036	-8128	14984	
2867	-1132	-9696	12248	
2870	1276	-9768	13428	
2873	2932	-10028	13084	
2876	3148	-10472	12364	
2879	3484	-10040	12296	
2882	2972	-9616	12480	
2884	2068	-9448	12980	
2887	2284	-9780	12568	
2890	2044	-9288	13856	
2893	2332	-9400	13908	
2896	2260	-9124	14352	
2899	3260	-8052	15040	
2915	3320	-10496	15980	
2918	3448	-10584	16172	
2921	3440	-10744	15988	
2924	3056	-11044	15868	
2927	2708	-11132	15240	
2930	1756	-11236	14780	
2933	1476	-10892	13752	
2935	1152	-10572	12784	
2938	1048	-10048	12076	
2941	1032	-9652	11280	
2945	1140	-9368	11008	
2948	1076	-9208	10816	
2951	1116	-9244	10824	
2953	1276	-9172	11300	
2956	1592	-9128	12208	
2959	1904	-9404	12880	
2962	1900	-9348	13440	
2965	1964	-9036	14104	
2968	1864	-8948	14928	
2970	1864	-8728	15572	
2973	2008	-8464	16536	
2976	1744	-8148	17772	
2993	1064	-6764	19080	
2996	1152	-6844	19080	
2998	1160	-6852	18956	
3001	1160	-6828	18944	
3004	1168	-6948	18832	
3007	1064	-7316	18912	
3010	600	-7468	18956	
3012	40	-7760	19200	
3015	-260	-7816	19156	
3018	-492	-8036	18864	
3021	-632	-8024	18968	
3024	-812	-8220	19068	
3027	-1108	-8460	19160	
3030	-1608	-8432	19288	
3033	-1668	-8356	19284	
3036	-1592	-8108	19052	
3039	-1068	-7696	19176	
3042	-944	-7688	19408	
3045	-1060	-7872	19436	
3047	-936	-8032	19568	
3050	-1200	-8732	19528	
3053	-1032	-9036	18888	
3069	-1376	-9164	18676	
3073	-964	-9788	16444	
3076	-1892	-9804	15812	
3079	-2052	-9444	15348	
3082	-1232	-9616	13960	
3084	-984	-8808	13464	
3087	-1296	-8468	12668	
3090	-360	-7852	11824	
3093	84	-7120	10808	
3096	-672	-6652	10808	
3098	-548	-6352	10960	
3101	-708	-5828	11312	
3104	-872	-5880	11248	
3107	-756	-5628	11112	
3110	-488	-5008	11284	
3113	-560	-5064	11644	
3116	-176	-4968	12088	
3119	588	-4980	12352	
3122	1008	-4964	12572	
3125	1092	-5320	12432	
3128	1408	-5440	11988	
3130	1136	-5616	11728	
3150	1296	-7352	15808	
3153	1456	-7536	16148	
3155	1580	-7576	16424	
3159	1568	-7492	16424	
3162	1596	-7032	16020	
3165	2340	-6096	15400	
3168	2624	-5428	14944	
3171	2488	-4932	15164	
3173	2332	-4620	14912	
3176	2164	-4132	14840	
3179	2132	-3976	14460	
3182	2188	-3652	14120	
3185	2384	-3700	14304	
3188	2044	-3944	14392	
3190	1808	-3872	14636	
3193	1600	-3916	14536	
3196	1272	-3820	14228	
3200	1040	-3856	13764	
3203	1040	-3864	13256	
3205	764	-3972	12708	
3208	724	-4012	12236	
3211	340	-4300	11908	
3227	-256	-5928	11920	
3230	36	-6600	12296	
3232	64	-7336	12760	
3235	288	-7952	13284	
3238	268	-8296	13696	
3241	380	-8528	14044	
3245	404	-8900	14596	
3247	524	-9076	14580	
3250	500	-9360	14544	
3253	4	-9596	13968	
3256	-348	-9612	13260	
3258	-764	-9576	12324	
3261	-920	-9004	11132	
3264	-1028	-8572	9848	
3267	-1088	-8080	9304	
3270	-968	-7568	8252	
3272	-888	-6844	7368	
3275	-808	-6184	6888	
3278	-952	-5716	6948	
3281	-960	-5224	7144	
3284	-1164	-4716	6780	
3287	-860	-3720	7560	
3290	-892	-3860	9136	
3306	-1264	-8724	13960	
3309	-664	-8976	15904	
3312	-144	-9344	17048	
3315	-24	-9904	18572	
3317	180	-10424	19764	
3320	280	-10848	20632	
3323	384	-11284	21344	
3326	376	-11908	21776	
3330	376	-12648	21544	
3332	1068	-12516	21700	
3335	1224	-11660	20576	
3338	1644	-10332	20088	
3341	2020	-9084	20116	
3344	1988	-7840	20220	
3347	1864	-6808	20304	
3350	1784	-5704	19504	
3352	1676	-4584	19092	
3355	1588	-3676	18208	
3358	1580	-2788	17776	
3361	1440	-2148	17416	
3364	1116	-2080	17280	
3366	1096	-2100	16992	
3383	752	-2980	18000	
3386	932	-3088	17948	
3389	1260	-2968	17900	
3392	3084	-4172	18248	
3394	3256	-2608	17916	
3397	1232	-3744	18172	
3400	1160	-3920	18644	
3403	1220	-3992	19068	
3406	1512	-4196	19692	
3409	1396	-3816	20228	
3411	1444	-3768	20200	
3415	1256	-3640	20308	
3418	952	-3384	20064	
3421	912	-3148	20196	
3424	868	-2900	20292	
3426	712	-2504	19948	
3429	620	-2108	19804	
3432	604	-1820	19684	
3435	552	-1800	19660	
3438	448	-1532	19904	
3440	252	-1396	19968	
3443	-316	-1400	20252	
3446	-592	-1116	20804	
3463	-828	-1508	22500	
3466	-772	-1500	23028	
3468	-988	-1500	22984	
3471	-848	-1784	22636	
3474	-1304	-1408	21732	
3477	-1432	-1184	20840	
3480	-1644	-1348	20288	
3483	-1800	-1288	19672	
3485	-1956	-1472	19168	
3488	-2160	-2004	18636	
3491	-1872	-2496	18244	
3494	-1412	-3120	17864	
3497	-1524	-3576	17372	
3501	-1476	-4380	16892	
3504	-1196	-4736	16280	
3507	-1112	-5396	15764	
3509	-840	-5720	15320	
3512	-688	-5792	15048	
3515	-488	-5444	14852	
3518	-440	-5384	15112	
3521	-424	-5384	15200	
3523	-316	-4940	15332	
3539	1004	-880	16700	
3543	1656	-808	17572	
3546	1892	-896	18476	
3549	2000	-948	18920	
3551	2344	-1040	19212	
3554	2336	-956	19728	
3557	2136	-820	20148	
3560	2128	-736	20436	
3563	1780	-624	20520	
3565	1984	-600	20692	
3568	2004	-796	20236	
3571	2284	-744	19944	
3574	2192	-752	19444	
3576	2328	-824	18904	
3579	2256	-744	18856	
3582	2232	-832	18892	
3586	1960	-984	19204	
3589	2008	-1160	19020	
3591	2088	-1152	18932	
3594	2060	-1288	18200	
3597	2496	-1112	17508	
3600	2564	-988	16832	
3603	2456	-1052	16504	
3619	2700	-380	16344	
3621	3080	-408	16408	
3624	3160	-272	16504	
3628	3204	-208	16616	
3631	3372	92	16480	
3634	3368	496	16296	
3636	3416	744	16156	
3639	3284	960	15960	
3642	3228	1060	15856	
3645	3172	1228	15824	
3647	3064	1460	15656	
3650	2912	1788	15560	
3653	2852	1856	15368	
3656	2900	1904	15100	
3658	2800	1916	15412	
3661	2908	1708	15440	
3664	2712	1432	15484	
3667	2236	1120	15544	
3671	2036	732	15500	
3673	1740	552	15592	
3676	1756	316	15868	
3679	1664	148	15888	
3682	1424	28	16096	
3684	992	-176	16396	
3700	1472	-16	16468	
3703	1692	-100	16792	
3706	1632	-220	17544	
3708	1756	-116	18100	
3712	2076	140	18500	
3715	2252	204	18868	
3718	2428	448	19304	
3720	2480	552	19520	
3723	2668	616	19708	
3726	2556	924	19736	
3729	2696	1060	19796	
3731	2384	1076	19952	
3734	1960	1100	20008	
3737	1948	1284	19904	
3740	1660	1152	19904	
3743	1304	1140	19572	
3745	1120	1012	19444	
3748	916	988	19192	
3751	568	856	19008	
3755	116	508	18768	
3757	-204	224	18628	
3760	-244	84	18400	
3763	-436	-16	18536	
3766	-588	-168	18368	
3781	-1120	-732	18888	
3784	-1176	-808	19412	
3787	-1216	-804	19736	
3790	-1204	-708	19724	
3793	-1084	-784	20100	
3795	-944	-532	20328	
3799	-980	-480	20504	
3802	-1020	-564	20412	
3805	-1212	-380	20392	
3808	-1340	-304	20416	
3811	-1560	-144	20212	
3813	-1752	-172	19772	
3816	-1792	-124	19804	
3819	-2112	-152	19500	
3822	-2316	-412	19084	
3825	-2708	-736	19056	
3827	-2676	-1040	18472	
3830	-2812	-1276	18640	
3833	-2888	-1460	18596	
3836	-2820	-1724	18168	
3840	-2712	-1668	17644	
3843	-2544	-2080	17108	
3858	-1824	-3716	15596	
3861	-1600	-4164	16132	
3863	-1280	-4460	17044	
3866	-1012	-4956	17744	
3869	-752	-5184	18420	
3872	-296	-5388	18808	
3875	44	-5520	19436	
3877	572	-5404	19596	
3880	1164	-5500	19844	
3884	1512	-5540	20064	
3887	1764	-5436	19928	
3890	2060	-5260	19700	
3893	1896	-5176	19436	
3895	2104	-4884	19188	
3898	2468	-4640	19100	
3901	2688	-4568	18836	
3904	3000	-4736	18660	
3907	3148	-4780	18620	
3909	3288	-5004	18476	
3912	3160	-5360	18372	
3915	3308	-5208	18072	
3918	3164	-5124	17816	
3935	1688	-6576	15092	
3938	1672	-6436	15304	
3941	1116	-6388	15552	
3943	148	-5876	15176	
3946	-1632	-5656	15192	
3949	-1276	-4176	14772	
3952	-1608	-3548	14208	
3955	-1476	-2952	14032	
3958	-1276	-1824	13876	
3960	-1516	-1584	13124	
3963	-2128	-1308	12660	
3966	-2228	-1504	12568	
3970	-2136	-1628	12508	
3973	-1904	-2332	12844	
3976	-1748	-2820	13224	
3979	-1320	-3160	13552	
3981	-1108	-3616	14036	
3984	-1120	-4088	14528	
3987	-940	-4356	14784	
3990	-696	-4704	14804	
3993	-892	-4844	14636	
3996	-852	-4912	14520	
4013	-460	-3592	15112	
4015	64	-3408	15676	
4018	1076	-3928	16016	
4021	1208	-4512	16016	
4024	648	-4872	15476	
4027	1052	-3684	16092	
4029	-308	-5516	13236	
4032	760	-3348	14572	
4035	-536	-6540	11660	
4038	720	-2184	13380	
4041	-148	-4500	13580	
4043	-504	-5276	13836	
4046	260	-3672	15380	
4049	-396	-4900	14284	
4052	-264	-4560	14832	
4056	-444	-4324	15012	
4058	-816	-4660	14276	
4061	-728	-4384	14132	
4064	-940	-4396	13952	
4067	-972	-4296	14196	
4070	-1404	-4188	14128	
4073	-1672	-4052	14084	
4088	-1632	-4252	16600	
4091	-1260	-3672	17616	
4094	-1708	-4020	18224	
4098	-1308	-3908	18560	
4101	-1496	-3976	18748	
4104	-748	-1956	19556	
4107	-388	-2512	19228	
4109	3176	3528	25124	
4112	-2852	-4968	18588	
4115	-4196	-3504	17132	
4118	-2760	-4104	19472	
4121	-2184	-3792	20996	
4124	-2596	-3932	21308	
4127	-2856	-3180	21568	
4129	-3136	-3220	21164	
4132	-3240	-3180	20752	
4135	-2700	-2956	20432	
4139	-2528	-2828	20216	
4142	-2984	-2636	19804	
4145	-2832	-2584	19996	
4148	-2512	-2300	19980	
4150	-2444	-2248	19616	
4170	-2224	-3356	16228	
4173	-2076	-3896	16584	
4176	-1872	-4488	16592	
4178	-1784	-4964	16764	
4182	-1404	-5340	17060	
4185	-724	-5644	17256	
4188	-336	-5656	17596	
4191	584	-5532	17772	
4194	900	-5536	18244	
4196	1012	-5324	18660	
4199	1236	-5052	19036	
4202	1672	-4588	19384	
4205	2064	-3972	19764	
4208	2152	-3556	19540	
4210	2504	-2928	19476	
4213	3112	-2340	19228	
4216	3520	-1684	19012	
4219	3832	-1268	19120	
4222	4124	-992	18444	
4226	3424	-1052	18392	
4228	4716	80	18152	
4231	5760	1176	17436	
4247	4660	1584	16560	
4250	4276	1280	15436	
4252	4440	1568	15188	
4255	4604	1356	14984	
4258	4604	904	14844	
4261	4252	272	14640	
4264	3356	-824	14752	
4267	2804	-1696	14528	
4270	2316	-2388	14332	
4273	2960	-1772	14104	
4276	1944	-2784	14192	
4279	2056	-2508	13496	
4281	2256	-2452	13424	
4284	2272	-2208	13996	
4287	2324	-2176	13932	
4290	2560	-2044	13784	
4293	2788	-2096	13708	
4296	2788	-2348	13552	
4298	2672	-2624	13612	
4301	2444	-2796	13452	
4304	2452	-2992	13264	
4307	2436	-2992	12928	
4311	2524	-2928	12288	
4327	1876	-2540	10520	
4329	1344	-2324	10240	
4332	1104	-2176	10012	
4335	800	-2104	9604	
4338	460	-1964	9508	
4340	92	-2008	9372	
4343	-380	-1852	9148	
4346	-540	-1832	9280	
4349	-604	-1868	9520	
4353	-828	-1700	9808	
4355	-924	-1244	9952	
4358	-652	-1004	9820	
4361	-500	-564	9964	
4364	-1152	-980	10296	
4366	-1800	-1576	11048	
4369	-1968	-1864	11616	
4372	-1356	-2128	11944	
4375	-1104	-2276	12332	
4378	-652	-2168	12956	
4381	80	-2332	13932	
4383	852	-2032	14752	
4386	1528	-1968	15264	
4389	1908	-1824	16332	
4406	4428	-4124	21124	
4409	4384	-4316	20952	
4412	4448	-4536	20988	
4414	4472	-4368	21084	
4417	4680	-4208	20876	
4420	4432	-3868	20584	
4423	4352	-3552	20012	
4426	4004	-3300	19404	
4429	3744	-2816	18768	
4431	3492	-2324	17516	
4434	3384	-1704	16516	
4438	2620	-1212	15828	
4441	2256	-996	14952	
4444	1596	-712	13840	
